timestamp,sensor0,anomaly
2023-03-01 00:00:00,304.7323694773607,0.0
2023-03-01 00:10:00,356.1432668268121,0.0
2023-03-01 00:20:00,274.0177045963661,0.0
2023-03-01 00:30:00,302.8250952498335,0.0
2023-03-01 00:40:00,280.38309573945577,0.0
2023-03-01 00:50:00,264.082857875716,0.0
2023-03-01 01:00:00,364.3448140906377,0.0
2023-03-01 01:10:00,331.8155447955078,0.0
2023-03-01 01:20:00,331.1621395437496,0.0
2023-03-01 01:30:00,311.98559851619723,0.0
2023-03-01 01:40:00,336.1148951025906,0.0
2023-03-01 01:50:00,299.29064417733997,0.0
2023-03-01 02:00:00,265.0334413105151,0.0
2023-03-01 02:10:00,317.6235847413848,0.0
2023-03-01 02:20:00,304.95332063018515,0.0
2023-03-01 02:30:00,318.6785229179795,0.0
2023-03-01 02:40:00,304.3959270814862,0.0
2023-03-01 02:50:00,320.27987115272117,0.0
2023-03-01 03:00:00,284.75731587830586,0.0
2023-03-01 03:10:00,323.6593341490827,0.0
2023-03-01 03:20:00,284.54613723458357,0.0
2023-03-01 03:30:00,268.13896644691135,0.0
2023-03-01 03:40:00,309.5816989197663,0.0
2023-03-01 03:50:00,330.143212407741,0.0
2023-03-01 04:00:00,337.25797716131314,0.0
2023-03-01 04:10:00,278.3985533683404,0.0
2023-03-01 04:20:00,271.12429589070626,0.0
2023-03-01 04:30:00,299.61624134723246,0.0
2023-03-01 04:40:00,308.12876033865274,0.0
2023-03-01 04:50:00,290.4786136027137,0.0
2023-03-01 05:00:00,305.0506235207715,0.0
2023-03-01 05:10:00,326.20370626978706,0.0
2023-03-01 05:20:00,259.8391965013164,0.0
2023-03-01 05:30:00,286.90195441602395,0.0
2023-03-01 05:40:00,328.4807270692624,0.0
2023-03-01 05:50:00,275.50112548336637,0.0
2023-03-01 06:00:00,326.12563537620133,0.0
2023-03-01 06:10:00,291.5563871732696,0.0
2023-03-01 06:20:00,269.57201682267106,0.0
2023-03-01 06:30:00,302.1596858486094,0.0
2023-03-01 06:40:00,262.17977654401653,0.0
2023-03-01 06:50:00,306.3007213396568,0.0
2023-03-01 07:00:00,299.21632335694693,0.0
2023-03-01 07:10:00,309.04891757320473,0.0
2023-03-01 07:20:00,310.1447548157624,0.0
2023-03-01 07:30:00,306.1453768865611,0.0
2023-03-01 07:40:00,304.61259096033814,0.0
2023-03-01 07:50:00,271.59097746050196,0.0
2023-03-01 08:00:00,303.6263498791807,0.0
2023-03-01 08:10:00,304.2143816370628,0.0
2023-03-01 08:20:00,284.192495967886,0.0
2023-03-01 08:30:00,276.540324864051,0.0
2023-03-01 08:40:00,312.5454865685571,0.0
2023-03-01 08:50:00,294.6851008006272,0.0
2023-03-01 09:00:00,306.41193411724583,0.0
2023-03-01 09:10:00,310.03535422138236,0.0
2023-03-01 09:20:00,596.0892481782557,1.0
2023-03-01 09:30:00,318.1305063409355,0.0
2023-03-01 09:40:00,341.02920711009835,0.0
2023-03-01 09:50:00,329.641199675157,0.0
2023-03-01 10:00:00,280.7899341352222,0.0
2023-03-01 10:10:00,275.6772284579894,0.0
2023-03-01 10:20:00,269.86072201753296,0.0
2023-03-01 10:30:00,349.86490350118277,0.0
2023-03-01 10:40:00,309.55092114718843,0.0
2023-03-01 10:50:00,319.38621941317047,0.0
2023-03-01 11:00:00,310.37473458929935,0.0
2023-03-01 11:10:00,297.37548004851305,0.0
2023-03-01 11:20:00,275.7960115981424,0.0
2023-03-01 11:30:00,305.2491754288952,0.0
2023-03-01 11:40:00,239.72991877231462,0.0
2023-03-01 11:50:00,305.11253372614976,0.0
2023-03-01 12:00:00,312.8664349006182,0.0
2023-03-01 12:10:00,266.03674740391983,0.0
2023-03-01 12:20:00,274.71083536140765,0.0
2023-03-01 12:30:00,374.65678390576556,0.0
2023-03-01 12:40:00,301.04302096094693,0.0
2023-03-01 12:50:00,305.5457826110934,0.0
2023-03-01 13:00:00,265.67627469896826,0.0
2023-03-01 13:10:00,314.05261263429924,0.0
2023-03-01 13:20:00,328.45461452035096,0.0
2023-03-01 13:30:00,316.71953963255265,0.0
2023-03-01 13:40:00,329.764349616125,0.0
2023-03-01 13:50:00,314.5196628815673,0.0
2023-03-01 14:00:00,293.4169438494674,0.0
2023-03-01 14:10:00,260.57854461228993,0.0
2023-03-01 14:20:00,292.5850051579477,0.0
2023-03-01 14:30:00,298.4058816311628,0.0
2023-03-01 14:40:00,311.51543848179216,0.0
2023-03-01 14:50:00,312.19207628044455,0.0
2023-03-01 15:00:00,287.67345525980005,0.0
2023-03-01 15:10:00,322.57296446434077,0.0
2023-03-01 15:20:00,298.7831934436646,0.0
2023-03-01 15:30:00,309.42357116234325,0.0
2023-03-01 15:40:00,286.3860573074451,0.0
2023-03-01 15:50:00,287.25527309731706,0.0
2023-03-01 16:00:00,315.4746559194789,0.0
2023-03-01 16:10:00,321.21008767175044,0.0
2023-03-01 16:20:00,306.334500547876,0.0
2023-03-01 16:30:00,310.5909901625031,0.0
2023-03-01 16:40:00,308.1151430266466,0.0
2023-03-01 16:50:00,318.4987798088266,0.0
2023-03-01 17:00:00,314.03672207060606,0.0
2023-03-01 17:10:00,325.66353732107035,0.0
2023-03-01 17:20:00,302.41502826206784,0.0
2023-03-01 17:30:00,353.85694593214504,0.0
2023-03-01 17:40:00,266.5497956838442,0.0
2023-03-01 17:50:00,394.4542208793353,0.0
2023-03-01 18:00:00,333.1494271624123,0.0
2023-03-01 18:10:00,275.37378594616723,0.0
2023-03-01 18:20:00,294.1582823230021,0.0
2023-03-01 18:30:00,288.6436230517936,0.0
2023-03-01 18:40:00,279.7828677450744,0.0
2023-03-01 18:50:00,278.1219082177675,0.0
2023-03-01 19:00:00,304.25073385612205,0.0
2023-03-01 19:10:00,295.6868083741095,0.0
2023-03-01 19:20:00,310.9048574851911,0.0
2023-03-01 19:30:00,303.29056964692944,0.0
2023-03-01 19:40:00,313.0484074138651,0.0
2023-03-01 19:50:00,260.84730734632484,0.0
2023-03-01 20:00:00,307.248587519661,0.0
2023-03-01 20:10:00,330.99415831295016,0.0
2023-03-01 20:20:00,253.30905920732897,0.0
2023-03-01 20:30:00,316.0133585160141,0.0
2023-03-01 20:40:00,265.5402513742154,0.0
2023-03-01 20:50:00,292.2366666957602,0.0
2023-03-01 21:00:00,295.918132387735,0.0
2023-03-01 21:10:00,301.57637775620356,0.0
2023-03-01 21:20:00,313.85107382320894,0.0
2023-03-01 21:30:00,301.9440773768294,0.0
2023-03-01 21:40:00,305.5806626487787,0.0
2023-03-01 21:50:00,262.4278833809484,0.0
2023-03-01 22:00:00,283.59925580960845,0.0
2023-03-01 22:10:00,293.34082053248517,0.0
2023-03-01 22:20:00,319.05608237445506,0.0
2023-03-01 22:30:00,244.0547983640782,0.0
2023-03-01 22:40:00,251.45418842386462,0.0
2023-03-01 22:50:00,322.24246516070184,0.0
2023-03-01 23:00:00,291.2674237901,0.0
2023-03-01 23:10:00,299.1644450597953,0.0
2023-03-01 23:20:00,295.49907667249585,0.0
2023-03-01 23:30:00,311.56531818899845,0.0
2023-03-01 23:40:00,278.7613349847712,0.0
2023-03-01 23:50:00,296.3269574362467,0.0
2023-03-02 00:00:00,310.04842896879666,0.0
2023-03-02 00:10:00,333.9035982403312,0.0
2023-03-02 00:20:00,306.4788203685016,0.0
2023-03-02 00:30:00,323.8525763599717,0.0
2023-03-02 00:40:00,284.25515027686043,0.0
2023-03-02 00:50:00,275.29513130964284,0.0
2023-03-02 01:00:00,346.99880034483357,0.0
2023-03-02 01:10:00,298.69281438486905,0.0
2023-03-02 01:20:00,311.5938350860182,0.0
2023-03-02 01:30:00,364.76673890866743,0.0
2023-03-02 01:40:00,290.0928095385994,0.0
2023-03-02 01:50:00,297.35936082642627,0.0
2023-03-02 02:00:00,284.60100857255856,0.0
2023-03-02 02:10:00,305.70613401100553,0.0
2023-03-02 02:20:00,277.72724041584746,0.0
2023-03-02 02:30:00,277.6691234105758,0.0
2023-03-02 02:40:00,303.89065609219114,0.0
2023-03-02 02:50:00,564.4103147098826,1.0
2023-03-02 03:00:00,260.21191507713496,0.0
2023-03-02 03:10:00,359.5956481496598,0.0
2023-03-02 03:20:00,283.1113949019321,0.0
2023-03-02 03:30:00,312.57485267610616,0.0
2023-03-02 03:40:00,263.88709184504637,0.0
2023-03-02 03:50:00,299.4859392852973,0.0
2023-03-02 04:00:00,340.5729113262028,0.0
2023-03-02 04:10:00,308.16489955706925,0.0
2023-03-02 04:20:00,321.8736503559411,0.0
2023-03-02 04:30:00,321.4623310709227,0.0
2023-03-02 04:40:00,249.43774951393263,0.0
2023-03-02 04:50:00,280.11188284760937,0.0
2023-03-02 05:00:00,673.9237762791889,1.0
2023-03-02 05:10:00,297.89736448566725,0.0
2023-03-02 05:20:00,301.6136603327934,0.0
2023-03-02 05:30:00,267.4570066815622,0.0
2023-03-02 05:40:00,286.29003824113624,0.0
2023-03-02 05:50:00,308.99338083246266,0.0
