timestamp,sensor0,anomaly
2023-03-01 00:00:00,993.7212020202293,0.0
2023-03-01 00:10:00,951.2792913293272,0.0
2023-03-01 00:20:00,1045.9790970683512,0.0
2023-03-01 00:30:00,992.8577338101584,0.0
2023-03-01 00:40:00,982.1685524911584,0.0
2023-03-01 00:50:00,875.4772169809759,0.0
2023-03-01 01:00:00,976.826881530142,0.0
2023-03-01 01:10:00,984.1350787453555,0.0
2023-03-01 01:20:00,1101.7911796288827,0.0
2023-03-01 01:30:00,967.6178317398575,0.0
2023-03-01 01:40:00,1018.4793233671874,0.0
2023-03-01 01:50:00,983.9258599616026,0.0
2023-03-01 02:00:00,1048.814921275524,0.0
2023-03-01 02:10:00,910.9880971302317,0.0
2023-03-01 02:20:00,1035.4384977777888,0.0
2023-03-01 02:30:00,1055.1711511468516,0.0
2023-03-01 02:40:00,991.0237125944265,0.0
2023-03-01 02:50:00,1039.937780383912,0.0
2023-03-01 03:00:00,981.500184973102,0.0
2023-03-01 03:10:00,967.876560937206,0.0
2023-03-01 03:20:00,1035.1907665485473,0.0
2023-03-01 03:30:00,1004.2872748246634,0.0
2023-03-01 03:40:00,1085.6752304665342,0.0
2023-03-01 03:50:00,1047.9278587981466,0.0
2023-03-01 04:00:00,980.7730152213364,0.0
2023-03-01 04:10:00,970.5373746091973,0.0
2023-03-01 04:20:00,1014.9299567880281,0.0
2023-03-01 04:30:00,999.8108626620681,0.0
2023-03-01 04:40:00,999.3894847102957,0.0
2023-03-01 04:50:00,1016.9153804328098,0.0
2023-03-01 05:00:00,992.7588698219704,0.0
2023-03-01 05:10:00,1050.8910893059156,0.0
2023-03-01 05:20:00,1056.632968116041,0.0
2023-03-01 05:30:00,934.3435243458681,0.0
2023-03-01 05:40:00,1060.8029208696123,0.0
2023-03-01 05:50:00,1048.2942901875776,0.0
2023-03-01 06:00:00,1026.2232142523385,0.0
2023-03-01 06:10:00,976.4223397504942,0.0
2023-03-01 06:20:00,954.8290109034332,0.0
2023-03-01 06:30:00,938.2812528627337,0.0
2023-03-01 06:40:00,1000.0122082103815,0.0
2023-03-01 06:50:00,946.1517126027269,0.0
2023-03-01 07:00:00,975.2874333943121,0.0
2023-03-01 07:10:00,988.9043207410015,0.0
2023-03-01 07:20:00,1021.7092839369819,0.0
2023-03-01 07:30:00,963.9425813356803,0.0
2023-03-01 07:40:00,940.041975124273,0.0
2023-03-01 07:50:00,965.4589225387791,0.0
2023-03-01 08:00:00,1029.8666947477243,0.0
2023-03-01 08:10:00,946.8670938714273,0.0
2023-03-01 08:20:00,1006.4214430611768,0.0
2023-03-01 08:30:00,1026.7130043412792,0.0
2023-03-01 08:40:00,1017.5773598676146,0.0
2023-03-01 08:50:00,1023.5571705737178,0.0
2023-03-01 09:00:00,1033.9420133320393,0.0
2023-03-01 09:10:00,932.9150642844637,0.0
2023-03-01 09:20:00,2101.0817242985936,1.0
2023-03-01 09:30:00,1049.0920178507777,0.0
2023-03-01 09:40:00,945.5556880103799,0.0
2023-03-01 09:50:00,998.6109458373221,0.0
2023-03-01 10:00:00,997.0641515152859,0.0
2023-03-01 10:10:00,1099.2773644217843,0.0
2023-03-01 10:20:00,1003.0499709146851,0.0
2023-03-01 10:30:00,1048.3086186105518,0.0
2023-03-01 10:40:00,954.2661540127283,0.0
2023-03-01 10:50:00,1015.6965978784897,0.0
2023-03-01 11:00:00,1061.7584886212271,0.0
2023-03-01 11:10:00,1039.7123452150624,0.0
2023-03-01 11:20:00,993.5368369508705,0.0
2023-03-01 11:30:00,935.8827755573597,0.0
2023-03-01 11:40:00,949.7429575428241,0.0
2023-03-01 11:50:00,1003.0084125781856,0.0
2023-03-01 12:00:00,1016.4207520087359,0.0
2023-03-01 12:10:00,988.2364531512591,0.0
2023-03-01 12:20:00,1009.3400328459606,0.0
2023-03-01 12:30:00,994.7573934078705,0.0
2023-03-01 12:40:00,984.4173464844488,0.0
2023-03-01 12:50:00,978.8145553263464,0.0
2023-03-01 13:00:00,1089.4460970246168,0.0
2023-03-01 13:10:00,1122.8720755049558,0.0
2023-03-01 13:20:00,1005.5667774786865,0.0
2023-03-01 13:30:00,980.8253892664374,0.0
2023-03-01 13:40:00,969.6269720696171,0.0
2023-03-01 13:50:00,1004.1130876003679,0.0
2023-03-01 14:00:00,949.7268851296359,0.0
2023-03-01 14:10:00,1057.8935723117756,0.0
2023-03-01 14:20:00,1076.5514145080938,0.0
2023-03-01 14:30:00,952.9420473656309,0.0
2023-03-01 14:40:00,986.2188993650539,0.0
